migration_speed,adhesion_force_other,adhesion_force_pmec_multiple,internal_force,repeat,type,average_speed_x,average_speed_total
0.01,0.05,2,0.005,0,PMEC,0.0074056076905597195,0.03585466227505613
0.01,0.05,2,0.005,0,VM,0.0,0.0
0.01,0.05,2,0.005,0,Other,0.015515349789902015,0.031588305772040436
0.01,0.05,2,0.005,1,PMEC,0.008500771909901467,0.03595207217558962
0.01,0.05,2,0.005,1,VM,0.0,0.0
0.01,0.05,2,0.005,1,Other,0.015185379961665208,0.03119613224553279
0.01,0.05,2,0.005,2,PMEC,0.00774655296825093,0.03615372225083131
0.01,0.05,2,0.005,2,VM,0.0,0.0
0.01,0.05,2,0.005,2,Other,0.016530476160455936,0.03196186237044194
0.01,0.05,2,0.01,0,PMEC,0.005905051558981304,0.03623438268971641
0.01,0.05,2,0.01,0,VM,0.0,0.0
0.01,0.05,2,0.01,0,Other,0.010593754988971348,0.03262712298920581
0.01,0.05,2,0.01,1,PMEC,0.007513745291027399,0.03602784780187485
0.01,0.05,2,0.01,1,VM,0.0,0.0
0.01,0.05,2,0.01,1,Other,0.013832068322189703,0.032886564160792345
0.01,0.05,2,0.01,2,PMEC,0.0086333539674828,0.03683296630065255
0.01,0.05,2,0.01,2,VM,0.0,0.0
0.01,0.05,2,0.01,2,Other,0.012547235819782317,0.03212022551652117
0.01,0.05,2,0.05,0,PMEC,0.003628322034023532,0.051884430125713144
0.01,0.05,2,0.05,0,VM,0.0,0.0
0.01,0.05,2,0.05,0,Other,0.003945285081470388,0.04613425441137518
0.01,0.05,2,0.05,1,PMEC,0.005750043665749804,0.05313697790562404
0.01,0.05,2,0.05,1,VM,0.0,0.0
0.01,0.05,2,0.05,1,Other,0.005018217294311172,0.04552912914980491
0.01,0.05,2,0.05,2,PMEC,0.0045741302856991805,0.05233474993335484
0.01,0.05,2,0.05,2,VM,0.0,0.0
0.01,0.05,2,0.05,2,Other,0.003627094970715159,0.04604159246129457
0.01,0.05,2,0.1,0,PMEC,0.006100926035627944,0.08358155491385431
0.01,0.05,2,0.1,0,VM,0.0,0.0
0.01,0.05,2,0.1,0,Other,0.00677570237454187,0.09043040581466298
0.01,0.05,2,0.1,1,PMEC,0.006954200042934421,0.08792427799120835
0.01,0.05,2,0.1,1,VM,0.0,0.0
0.01,0.05,2,0.1,1,Other,0.0054851743556696385,0.0870280564790588
0.01,0.05,2,0.1,2,PMEC,0.004257373134775523,0.07759790732534523
0.01,0.05,2,0.1,2,VM,0.0,0.0
0.01,0.05,2,0.1,2,Other,0.004073903435219518,0.06868036818244348
0.01,0.1,0.75,0.001,0,PMEC,0.01328112310782935,0.03591244989946286
0.01,0.1,0.75,0.001,0,VM,0.0,0.0
0.01,0.1,0.75,0.001,0,Other,0.021943878245063882,0.03271306847732222
0.01,0.1,0.75,0.001,1,PMEC,0.010312859093916006,0.031090009508144712
0.01,0.1,0.75,0.001,1,VM,0.0,0.0
0.01,0.1,0.75,0.001,1,Other,0.023492641810073107,0.03112853371259835
0.01,0.1,0.75,0.001,2,PMEC,0.011600153087656025,0.03237910797808958
0.01,0.1,0.75,0.001,2,VM,0.0,0.0
0.01,0.1,0.75,0.001,2,Other,0.02109149692046095,0.030390226856144772
0.01,0.1,0.75,0.005,0,PMEC,0.011759042486840926,0.03429813344046683
0.01,0.1,0.75,0.005,0,VM,0.0,0.0
0.01,0.1,0.75,0.005,0,Other,0.017579483506922875,0.031190022092565356
0.01,0.1,0.75,0.005,1,PMEC,0.01064953360491113,0.03518133682081016
0.01,0.1,0.75,0.005,1,VM,0.0,0.0
0.01,0.1,0.75,0.005,1,Other,0.01518246110996832,0.031168680989830822
0.01,0.1,0.75,0.005,2,PMEC,0.007051283565050195,0.034558304818406535
0.01,0.1,0.75,0.005,2,VM,0.0,0.0
0.01,0.1,0.75,0.005,2,Other,0.01226637575195928,0.031033420561791612
0.01,0.1,0.75,0.01,0,PMEC,0.009378305394709182,0.03587073729531672
0.01,0.1,0.75,0.01,0,VM,0.0,0.0
0.01,0.1,0.75,0.01,0,Other,0.013539581259527058,0.033170916267057135
0.01,0.1,0.75,0.01,1,PMEC,0.006273803601853254,0.03547627157600751
0.01,0.1,0.75,0.01,1,VM,0.0,0.0
0.01,0.1,0.75,0.01,1,Other,0.011660630865047683,0.03187024663020087
0.01,0.1,0.75,0.01,2,PMEC,0.007291771428191589,0.03584855522828717
0.01,0.1,0.75,0.01,2,VM,0.0,0.0
0.01,0.1,0.75,0.01,2,Other,0.013064371253180544,0.033020861076825656
0.01,0.1,0.75,0.05,0,PMEC,0.004422632298646581,0.048801433816373314
0.01,0.1,0.75,0.05,0,VM,0.0,0.0
0.01,0.1,0.75,0.05,0,Other,0.004433366079555656,0.04593535677354736
0.01,0.1,0.75,0.05,1,PMEC,0.006071834098084135,0.04909354861475444
0.01,0.1,0.75,0.05,1,VM,0.0,0.0
0.01,0.1,0.75,0.05,1,Other,0.004657274878089645,0.04574696489813165
0.01,0.1,0.75,0.05,2,PMEC,0.005486265128964078,0.04940178511861506
0.01,0.1,0.75,0.05,2,VM,0.0,0.0
0.01,0.1,0.75,0.05,2,Other,0.004093140004460261,0.045866593072728695
0.01,0.1,0.75,0.1,0,PMEC,0.006624540632276642,0.07361155059335589
0.01,0.1,0.75,0.1,0,VM,0.0,0.0
0.01,0.1,0.75,0.1,0,Other,0.004444067160433983,0.06905977922436829
0.01,0.1,0.75,0.1,1,PMEC,0.006765753215931266,0.09463766123926459
0.01,0.1,0.75,0.1,1,VM,0.0,0.0
0.01,0.1,0.75,0.1,1,Other,0.0063123552744693175,0.08994514462398263
0.01,0.1,0.75,0.1,2,PMEC,0.00547218795430289,0.0734143061912809
0.01,0.1,0.75,0.1,2,VM,0.0,0.0
0.01,0.1,0.75,0.1,2,Other,0.003317407080934508,0.06921886992466045
0.01,0.1,1,0.001,0,PMEC,0.008346407019841124,0.03443912060348119
0.01,0.1,1,0.001,0,VM,0.0,0.0
0.01,0.1,1,0.001,0,Other,0.01919021994513311,0.031090079842113257
0.01,0.1,1,0.001,1,PMEC,0.010560816874729234,0.0337739136357945
0.01,0.1,1,0.001,1,VM,0.0,0.0
0.01,0.1,1,0.001,1,Other,0.020375758009073628,0.0308549184732105
0.01,0.1,1,0.001,2,PMEC,0.005105626864102965,0.034677394049461976
0.01,0.1,1,0.001,2,VM,0.0,0.0
0.01,0.1,1,0.001,2,Other,0.013460185713870369,0.030216735116341986
0.01,0.1,1,0.005,0,PMEC,0.01064469344971641,0.03730487066631903
0.01,0.1,1,0.005,0,VM,0.0,0.0
0.01,0.1,1,0.005,0,Other,0.01804145555896397,0.03234822227811573
0.01,0.1,1,0.005,1,PMEC,0.009360216366198122,0.037245019962261615
0.01,0.1,1,0.005,1,VM,0.0,0.0
0.01,0.1,1,0.005,1,Other,0.017929103562581355,0.03234388018677916
0.01,0.1,1,0.005,2,PMEC,0.0074574055660912965,0.03607904160266436
0.01,0.1,1,0.005,2,VM,0.0,0.0
0.01,0.1,1,0.005,2,Other,0.015510538749748453,0.03146881550036022
0.01,0.1,1,0.01,0,PMEC,0.007268535052461611,0.036388572964831924
0.01,0.1,1,0.01,0,VM,0.0,0.0
0.01,0.1,1,0.01,0,Other,0.010533320197295777,0.03155255925291477
0.01,0.1,1,0.01,1,PMEC,0.006817559053015467,0.0369942636177838
0.01,0.1,1,0.01,1,VM,0.0,0.0
0.01,0.1,1,0.01,1,Other,0.011690542221206551,0.03194524197240382
0.01,0.1,1,0.01,2,PMEC,0.005803953983202906,0.03558612271280399
0.01,0.1,1,0.01,2,VM,0.0,0.0
0.01,0.1,1,0.01,2,Other,0.013664613641652217,0.032789289004566465
0.01,0.1,1,0.05,0,PMEC,0.004215237804828787,0.051884085563928775
0.01,0.1,1,0.05,0,VM,0.0,0.0
0.01,0.1,1,0.05,0,Other,0.004008499788986584,0.045855776220296726
0.01,0.1,1,0.05,1,PMEC,0.005154939477099062,0.052692380481273095
0.01,0.1,1,0.05,1,VM,0.0,0.0
0.01,0.1,1,0.05,1,Other,0.003989902831922223,0.0459296021665585
0.01,0.1,1,0.05,2,PMEC,0.004267198808007786,0.0524119151439822
0.01,0.1,1,0.05,2,VM,0.0,0.0
0.01,0.1,1,0.05,2,Other,0.004158934973569101,0.04628874749111643
0.01,0.1,1,0.1,0,PMEC,0.0054427358381234385,0.07733851687723393
0.01,0.1,1,0.1,0,VM,0.0,0.0
0.01,0.1,1,0.1,0,Other,0.003390839496294921,0.06917388783316235
0.01,0.1,1,0.1,1,PMEC,0.004860807773108945,0.07634263449946851
0.01,0.1,1,0.1,1,VM,0.0,0.0
0.01,0.1,1,0.1,1,Other,0.0035755919686503565,0.06905963286696266
0.01,0.1,1,0.1,2,PMEC,0.005222306393825253,0.07720814682721426
0.01,0.1,1,0.1,2,VM,0.0,0.0
0.01,0.1,1,0.1,2,Other,0.003446308316154519,0.06898066888577283
0.01,0.1,1.5,0.001,0,PMEC,0.005517025586908254,0.039412518733236084
0.01,0.1,1.5,0.001,0,VM,0.0,0.0
0.01,0.1,1.5,0.001,0,Other,0.015888938741743307,0.02998416230961977
0.01,0.1,1.5,0.001,1,PMEC,0.00892537018330107,0.038563619325301404
0.01,0.1,1.5,0.001,1,VM,0.0,0.0
0.01,0.1,1.5,0.001,1,Other,0.02186411221203082,0.031844112697872615
0.01,0.1,1.5,0.001,2,PMEC,0.00985191486202185,0.038614076724048714
0.01,0.1,1.5,0.001,2,VM,0.0,0.0
0.01,0.1,1.5,0.001,2,Other,0.02374363292240847,0.033866090552906625
0.01,0.1,1.5,0.005,0,PMEC,0.008197607458287848,0.03958264929541504
0.01,0.1,1.5,0.005,0,VM,0.0,0.0
0.01,0.1,1.5,0.005,0,Other,0.016718421528469054,0.03182767574744115
0.01,0.1,1.5,0.005,1,PMEC,0.0073014688053885364,0.039211208652906664
0.01,0.1,1.5,0.005,1,VM,0.0,0.0
0.01,0.1,1.5,0.005,1,Other,0.018342934052816107,0.03259975673554362
0.01,0.1,1.5,0.005,2,PMEC,0.006254879200695887,0.03980458789245841
0.01,0.1,1.5,0.005,2,VM,0.0,0.0
0.01,0.1,1.5,0.005,2,Other,0.014585051484676311,0.03083995268631734
0.01,0.1,1.5,0.01,0,PMEC,0.008898511972829789,0.04144668467487851
0.01,0.1,1.5,0.01,0,VM,0.0,0.0
0.01,0.1,1.5,0.01,0,Other,0.012801429480064179,0.033403553520553755
0.01,0.1,1.5,0.01,1,PMEC,0.007185963507008749,0.041293113884952944
0.01,0.1,1.5,0.01,1,VM,0.0,0.0
0.01,0.1,1.5,0.01,1,Other,0.013377355528492053,0.03358341613176859
0.01,0.1,1.5,0.01,2,PMEC,0.007373804864646082,0.04121071834462745
0.01,0.1,1.5,0.01,2,VM,0.0,0.0
0.01,0.1,1.5,0.01,2,Other,0.011780468661990702,0.03208516493036498
0.01,0.1,1.5,0.05,0,PMEC,0.003942164222417909,0.05951929704192071
0.01,0.1,1.5,0.05,0,VM,0.0,0.0
0.01,0.1,1.5,0.05,0,Other,0.0033446217835386934,0.04625614899547095
0.01,0.1,1.5,0.05,1,PMEC,0.004603404722102016,0.05850859768951554
0.01,0.1,1.5,0.05,1,VM,0.0,0.0
0.01,0.1,1.5,0.05,1,Other,0.004532664521703571,0.04607705273554034
0.01,0.1,1.5,0.05,2,PMEC,0.0029464931697443454,0.0580003119558418
0.01,0.1,1.5,0.05,2,VM,0.0,0.0
0.01,0.1,1.5,0.05,2,Other,0.00410117922100277,0.046023045750965476
0.01,0.1,1.5,0.1,0,PMEC,0.005158965827212621,0.09004543712803367
0.01,0.1,1.5,0.1,0,VM,0.0,0.0
0.01,0.1,1.5,0.1,0,Other,0.005964943124070446,0.09383279582373814
0.01,0.1,1.5,0.1,1,PMEC,0.005430482325364599,0.09525422419744836
0.01,0.1,1.5,0.1,1,VM,0.0,0.0
0.01,0.1,1.5,0.1,1,Other,0.0054014844389885215,0.09012289758493786
0.01,0.1,1.5,0.1,2,PMEC,0.005844430264290937,0.09207144371064072
0.01,0.1,1.5,0.1,2,VM,0.0,0.0
0.01,0.1,1.5,0.1,2,Other,0.0060069326488853955,0.08863339499299319
0.01,0.1,2,0.001,0,PMEC,0.009405185153955976,0.055497674378299514
0.01,0.1,2,0.001,0,VM,0.0,0.0
0.01,0.1,2,0.001,0,Other,0.01915496173795445,0.057077928326991545
0.01,0.1,2,0.001,1,PMEC,0.019468745378274397,0.06222007245954017
0.01,0.1,2,0.001,1,VM,0.0,0.0
0.01,0.1,2,0.001,1,Other,0.020881071727333316,0.0592279780783676
0.01,0.1,2,0.001,2,PMEC,0.007829353434243944,0.05847300803436879
0.01,0.1,2,0.001,2,VM,0.0,0.0
0.01,0.1,2,0.001,2,Other,0.018216250435047304,0.05630575673227522
0.01,0.1,2,0.005,0,PMEC,0.014480470826135664,0.06069097930640714
0.01,0.1,2,0.005,0,VM,0.0,0.0
0.01,0.1,2,0.005,0,Other,0.014475837413333333,0.05710206710664157
0.01,0.1,2,0.005,1,PMEC,0.011897344271992152,0.06116417359891753
0.01,0.1,2,0.005,1,VM,0.0,0.0
0.01,0.1,2,0.005,1,Other,0.01315798316496848,0.059268463344579886
0.01,0.1,2,0.005,2,PMEC,0.010111449111132015,0.06503350185739624
0.01,0.1,2,0.005,2,VM,0.0,0.0
0.01,0.1,2,0.005,2,Other,0.011632534405465326,0.057201478433452004
0.01,0.1,2,0.01,0,PMEC,0.0087262439903372,0.06673800436412529
0.01,0.1,2,0.01,0,VM,0.0,0.0
0.01,0.1,2,0.01,0,Other,0.009176236316119683,0.055030693790637346
0.01,0.1,2,0.01,1,PMEC,0.01349507534319816,0.061459001821723126
0.01,0.1,2,0.01,1,VM,0.0,0.0
0.01,0.1,2,0.01,1,Other,0.011364536489715714,0.057503353644372625
0.01,0.1,2,0.01,2,PMEC,0.008457947905712814,0.06070245803275131
0.01,0.1,2,0.01,2,VM,0.0,0.0
0.01,0.1,2,0.01,2,Other,0.009820499523955683,0.055286801634000966
0.01,0.1,2,0.05,0,PMEC,0.005306675027116052,0.07536014830043004
0.01,0.1,2,0.05,0,VM,0.0,0.0
0.01,0.1,2,0.05,0,Other,0.005323856376161857,0.06994835254880034
0.01,0.1,2,0.05,1,PMEC,0.0062234152858785564,0.07334167814781214
0.01,0.1,2,0.05,1,VM,0.0,0.0
0.01,0.1,2,0.05,1,Other,0.007896703783329894,0.06919535071318161
0.01,0.1,2,0.05,2,PMEC,0.005785023823132243,0.07805107439143255
0.01,0.1,2,0.05,2,VM,0.0,0.0
0.01,0.1,2,0.05,2,Other,0.007343087775607887,0.07468340489617663
0.01,0.1,2,0.1,0,PMEC,0.005722111540869214,0.092460575563741
0.01,0.1,2,0.1,0,VM,0.0,0.0
0.01,0.1,2,0.1,0,Other,0.00521704892061832,0.08969012594357967
0.01,0.1,2,0.1,1,PMEC,0.005199039276912156,0.09538590915841685
0.01,0.1,2,0.1,1,VM,0.0,0.0
0.01,0.1,2,0.1,1,Other,0.0051692854412504026,0.09202727224597497
0.01,0.1,2,0.1,2,PMEC,0.005664684818224601,0.09500240592351827
0.01,0.1,2,0.1,2,VM,0.0,0.0
0.01,0.1,2,0.1,2,Other,0.006350156083894266,0.08986881777471883
0.05,0.0001,0.75,0.001,0,PMEC,0.05150469164616797,0.05181105608830512
0.05,0.0001,0.75,0.001,0,VM,0.0,0.0
0.05,0.0001,0.75,0.001,0,Other,0.03989176106156203,0.04069298916280473
0.05,0.0001,0.75,0.001,1,PMEC,0.05145167480866962,0.051786925515341975
0.05,0.0001,0.75,0.001,1,VM,0.0,0.0
0.05,0.0001,0.75,0.001,1,Other,0.03948872167668294,0.040333062350551716
0.05,0.0001,0.75,0.001,2,PMEC,0.051812209294700394,0.05208318033777195
0.05,0.0001,0.75,0.001,2,VM,0.0,0.0
0.05,0.0001,0.75,0.001,2,Other,0.040035425589803365,0.04076237656239348
0.05,0.0001,0.75,0.005,0,PMEC,0.050571037279377805,0.05152433865225976
0.05,0.0001,0.75,0.005,0,VM,0.0,0.0
0.05,0.0001,0.75,0.005,0,Other,0.0321339472103975,0.035185823207585856
0.05,0.0001,0.75,0.005,1,PMEC,0.05050290294116158,0.051544314249369186
0.05,0.0001,0.75,0.005,1,VM,0.0,0.0
0.05,0.0001,0.75,0.005,1,Other,0.032278995061683476,0.035415127290637005
0.05,0.0001,0.75,0.005,2,PMEC,0.050367828184036914,0.0514325073819176
0.05,0.0001,0.75,0.005,2,VM,0.0,0.0
0.05,0.0001,0.75,0.005,2,Other,0.031688727483775714,0.03518912243132421
0.05,0.0001,0.75,0.01,0,PMEC,0.04439606251283259,0.04870196943427497
0.05,0.0001,0.75,0.01,0,VM,0.0,0.0
0.05,0.0001,0.75,0.01,0,Other,0.020499431666219238,0.03254084399820754
0.05,0.0001,0.75,0.01,1,PMEC,0.04587537523840754,0.04970445410022655
0.05,0.0001,0.75,0.01,1,VM,0.0,0.0
0.05,0.0001,0.75,0.01,1,Other,0.022067397786205447,0.03269385089900723
0.05,0.0001,0.75,0.01,2,PMEC,0.04510904841882185,0.04927815152975959
0.05,0.0001,0.75,0.01,2,VM,0.0,0.0
0.05,0.0001,0.75,0.01,2,Other,0.022520628171494726,0.03276543819740213
0.05,0.0001,0.75,0.05,0,PMEC,0.02160310697147034,0.048615554037141434
0.05,0.0001,0.75,0.05,0,VM,0.0,0.0
0.05,0.0001,0.75,0.05,0,Other,0.006453237149507585,0.045882507954390056
0.05,0.0001,0.75,0.05,1,PMEC,0.022200627386738763,0.04864162937216899
0.05,0.0001,0.75,0.05,1,VM,0.0,0.0
0.05,0.0001,0.75,0.05,1,Other,0.007054085462354916,0.04660940658919056
0.05,0.0001,0.75,0.05,2,PMEC,0.02241873440838934,0.04872095747110121
0.05,0.0001,0.75,0.05,2,VM,0.0,0.0
0.05,0.0001,0.75,0.05,2,Other,0.006640519030261714,0.046331272563679804
0.05,0.0001,0.75,0.1,0,PMEC,0.011228939622192773,0.06850737527591225
0.05,0.0001,0.75,0.1,0,VM,0.0,0.0
0.05,0.0001,0.75,0.1,0,Other,0.004669303577397408,0.06949832223869702
0.05,0.0001,0.75,0.1,1,PMEC,0.012124184799239152,0.06861277666176618
0.05,0.0001,0.75,0.1,1,VM,0.0,0.0
0.05,0.0001,0.75,0.1,1,Other,0.005005022908098061,0.06932631462722545
0.05,0.0001,0.75,0.1,2,PMEC,0.011295360070495938,0.06840076998617677
0.05,0.0001,0.75,0.1,2,VM,0.0,0.0
0.05,0.0001,0.75,0.1,2,Other,0.005275093783718555,0.0693709288806721
0.05,0.0001,1,0.001,0,PMEC,0.05147044501365043,0.051800418666743134
0.05,0.0001,1,0.001,0,VM,0.0,0.0
0.05,0.0001,1,0.001,0,Other,0.0399276377552434,0.04069196292803345
0.05,0.0001,1,0.001,1,PMEC,0.05160151010104931,0.051893667464838616
0.05,0.0001,1,0.001,1,VM,0.0,0.0
0.05,0.0001,1,0.001,1,Other,0.0401277736207156,0.04096618632205279
0.05,0.0001,1,0.001,2,PMEC,0.05129590477010379,0.05163086005763086
0.05,0.0001,1,0.001,2,VM,0.0,0.0
0.05,0.0001,1,0.001,2,Other,0.0396647022675971,0.0405341277621493
0.05,0.0001,1,0.005,0,PMEC,0.05035896749178506,0.051526210925275144
0.05,0.0001,1,0.005,0,VM,0.0,0.0
0.05,0.0001,1,0.005,0,Other,0.0315566133535607,0.03484564748526984
0.05,0.0001,1,0.005,1,PMEC,0.049998181695601246,0.05112098985035844
0.05,0.0001,1,0.005,1,VM,0.0,0.0
0.05,0.0001,1,0.005,1,Other,0.031597865762698685,0.034873439097704996
0.05,0.0001,1,0.005,2,PMEC,0.050500504466637945,0.05146897759924801
0.05,0.0001,1,0.005,2,VM,0.0,0.0
0.05,0.0001,1,0.005,2,Other,0.03216333620580365,0.03525293003049491
0.05,0.0001,1,0.01,0,PMEC,0.04688882613522638,0.050290266432838564
0.05,0.0001,1,0.01,0,VM,0.0,0.0
0.05,0.0001,1,0.01,0,Other,0.022520562100210723,0.03266100571891583
0.05,0.0001,1,0.01,1,PMEC,0.046919720624300935,0.05006173517416453
0.05,0.0001,1,0.01,1,VM,0.0,0.0
0.05,0.0001,1,0.01,1,Other,0.021528082442766765,0.03249035370335098
0.05,0.0001,1,0.01,2,PMEC,0.04384449619034316,0.04800932328910171
0.05,0.0001,1,0.01,2,VM,0.0,0.0
0.05,0.0001,1,0.01,2,Other,0.020104513506241727,0.03170957085666304
0.05,0.0001,1,0.05,0,PMEC,0.024065090058575673,0.04897967372323577
0.05,0.0001,1,0.05,0,VM,0.0,0.0
0.05,0.0001,1,0.05,0,Other,0.006625863999382572,0.04634827483171542
0.05,0.0001,1,0.05,1,PMEC,0.024057742686851107,0.048836488351503324
0.05,0.0001,1,0.05,1,VM,0.0,0.0
0.05,0.0001,1,0.05,1,Other,0.006762778499426366,0.04619597251859293
0.05,0.0001,1,0.05,2,PMEC,0.02156657373077411,0.04912701503673012
0.05,0.0001,1,0.05,2,VM,0.0,0.0
0.05,0.0001,1,0.05,2,Other,0.006506103932563986,0.046156945552065835
0.05,0.0001,1,0.1,0,PMEC,0.012145486328453182,0.06847710038486694
0.05,0.0001,1,0.1,0,VM,0.0,0.0
0.05,0.0001,1,0.1,0,Other,0.004230266852640055,0.06955380904521195
0.05,0.0001,1,0.1,1,PMEC,0.009374991140890875,0.08732760391060704
0.05,0.0001,1,0.1,1,VM,0.0,0.0
0.05,0.0001,1,0.1,1,Other,0.0071739594293624845,0.08888586674286154
0.05,0.0001,1,0.1,2,PMEC,0.011505542593260636,0.06848516158177027
0.05,0.0001,1,0.1,2,VM,0.0,0.0
0.05,0.0001,1,0.1,2,Other,0.005121586279131453,0.06942190840220404
0.05,0.0001,1.5,0.001,0,PMEC,0.05151950243370054,0.05184890544138668
0.05,0.0001,1.5,0.001,0,VM,0.0,0.0
0.05,0.0001,1.5,0.001,0,Other,0.039933372895981874,0.040799126265590784
0.05,0.0001,1.5,0.001,1,PMEC,0.05160971524744324,0.05190975692582072
0.05,0.0001,1.5,0.001,1,VM,0.0,0.0
0.05,0.0001,1.5,0.001,1,Other,0.03986819344017856,0.04067819563521463
0.05,0.0001,1.5,0.001,2,PMEC,0.05154255660860678,0.05186071176927505
0.05,0.0001,1.5,0.001,2,VM,0.0,0.0
0.05,0.0001,1.5,0.001,2,Other,0.039477319972829446,0.0402949336670318
0.05,0.0001,1.5,0.005,0,PMEC,0.050430229699685726,0.05141954926092157
0.05,0.0001,1.5,0.005,0,VM,0.0,0.0
0.05,0.0001,1.5,0.005,0,Other,0.03129972680491374,0.03473579929441326
0.05,0.0001,1.5,0.005,1,PMEC,0.05064337367744324,0.05167751725312312
0.05,0.0001,1.5,0.005,1,VM,0.0,0.0
0.05,0.0001,1.5,0.005,1,Other,0.03189431717856305,0.035170046127766766
0.05,0.0001,1.5,0.005,2,PMEC,0.05026267858937777,0.051155512747904024
0.05,0.0001,1.5,0.005,2,VM,0.0,0.0
0.05,0.0001,1.5,0.005,2,Other,0.03245428660518864,0.03544793183647816
0.05,0.0001,1.5,0.01,0,PMEC,0.047107076866341434,0.05012323038321464
0.05,0.0001,1.5,0.01,0,VM,0.0,0.0
0.05,0.0001,1.5,0.01,0,Other,0.02311926694623593,0.03313010488160443
0.05,0.0001,1.5,0.01,1,PMEC,0.04569045698684981,0.04983300374053401
0.05,0.0001,1.5,0.01,1,VM,0.0,0.0
0.05,0.0001,1.5,0.01,1,Other,0.02156719065163149,0.032535615399371706
0.05,0.0001,1.5,0.01,2,PMEC,0.0460163653546868,0.04953582865410022
0.05,0.0001,1.5,0.01,2,VM,0.0,0.0
0.05,0.0001,1.5,0.01,2,Other,0.021572064145113548,0.03267347168275792
0.05,0.0001,1.5,0.05,0,PMEC,0.02235754423817001,0.04874611195689209
0.05,0.0001,1.5,0.05,0,VM,0.0,0.0
0.05,0.0001,1.5,0.05,0,Other,0.0071313565539650944,0.04628515506472695
0.05,0.0001,1.5,0.05,1,PMEC,0.02241712615085008,0.048840252527552516
0.05,0.0001,1.5,0.05,1,VM,0.0,0.0
0.05,0.0001,1.5,0.05,1,Other,0.00633779735616917,0.04634424045173146
0.05,0.0001,1.5,0.05,2,PMEC,0.02479245664081951,0.049185093377045366
0.05,0.0001,1.5,0.05,2,VM,0.0,0.0
0.05,0.0001,1.5,0.05,2,Other,0.007158454802803751,0.04647136534813685
0.05,0.0001,1.5,0.1,0,PMEC,0.007563819679420139,0.08868735213566212
0.05,0.0001,1.5,0.1,0,VM,0.0,0.0
0.05,0.0001,1.5,0.1,0,Other,0.0069876479890377905,0.08916707430812078
0.05,0.0001,1.5,0.1,1,PMEC,0.012801942396731268,0.06840901419730104
0.05,0.0001,1.5,0.1,1,VM,0.0,0.0
0.05,0.0001,1.5,0.1,1,Other,0.004959734034792966,0.06921716380018166
0.05,0.0001,1.5,0.1,2,PMEC,0.010271454135917752,0.06824985768674144
0.05,0.0001,1.5,0.1,2,VM,0.0,0.0
0.05,0.0001,1.5,0.1,2,Other,0.005205966578706442,0.0695251890294916
0.05,0.0001,2,0.001,0,PMEC,0.05168703447677777,0.05201689309007077
0.05,0.0001,2,0.001,0,VM,0.0,0.0
0.05,0.0001,2,0.001,0,Other,0.039654858669229,0.04047516686145471
0.05,0.0001,2,0.001,1,PMEC,0.05150718765893137,0.05182512356969507
0.05,0.0001,2,0.001,1,VM,0.0,0.0
0.05,0.0001,2,0.001,1,Other,0.03984938465449857,0.04071672446723022
0.05,0.0001,2,0.001,2,PMEC,0.0515590748726988,0.051855725637788994
0.05,0.0001,2,0.001,2,VM,0.0,0.0
0.05,0.0001,2,0.001,2,Other,0.039725406288606886,0.040541686812932416
0.05,0.0001,2,0.005,0,PMEC,0.0501419045357122,0.05112112634576127
0.05,0.0001,2,0.005,0,VM,0.0,0.0
0.05,0.0001,2,0.005,0,Other,0.03139577595068811,0.034705917682541734
0.05,0.0001,2,0.005,1,PMEC,0.04984843838517397,0.050971455444469474
0.05,0.0001,2,0.005,1,VM,0.0,0.0
0.05,0.0001,2,0.005,1,Other,0.030826564839492716,0.03430342473737908
0.05,0.0001,2,0.005,2,PMEC,0.050305554909355246,0.051311730226791696
0.05,0.0001,2,0.005,2,VM,0.0,0.0
0.05,0.0001,2,0.005,2,Other,0.031774979968152595,0.03513290259395357
0.05,0.0001,2,0.01,0,PMEC,0.04486733834048407,0.04924746699342977
0.05,0.0001,2,0.01,0,VM,0.0,0.0
0.05,0.0001,2,0.01,0,Other,0.020793372050902724,0.03219765324134847
0.05,0.0001,2,0.01,1,PMEC,0.046304979133563656,0.049279617159695456
0.05,0.0001,2,0.01,1,VM,0.0,0.0
0.05,0.0001,2,0.01,1,Other,0.021684765233897306,0.03274278814517053
0.05,0.0001,2,0.01,2,PMEC,0.045596744389365854,0.04990425647488617
0.05,0.0001,2,0.01,2,VM,0.0,0.0
0.05,0.0001,2,0.01,2,Other,0.02169226912138672,0.03273184542415794
0.05,0.0001,2,0.05,0,PMEC,0.022707080132320756,0.04888506011975216
0.05,0.0001,2,0.05,0,VM,0.0,0.0
0.05,0.0001,2,0.05,0,Other,0.0065885667748000415,0.04630647657886368
0.05,0.0001,2,0.05,1,PMEC,0.02246852000342459,0.048649152282266114
0.05,0.0001,2,0.05,1,VM,0.0,0.0
0.05,0.0001,2,0.05,1,Other,0.0062067283142618525,0.04606335020253326
0.05,0.0001,2,0.05,2,PMEC,0.021601151328907903,0.048831114500169324
0.05,0.0001,2,0.05,2,VM,0.0,0.0
0.05,0.0001,2,0.05,2,Other,0.006398618253717051,0.04618917369599512
0.05,0.0001,2,0.1,0,PMEC,0.013271907685197114,0.06813966344970862
0.05,0.0001,2,0.1,0,VM,0.0,0.0
0.05,0.0001,2,0.1,0,Other,0.005206487319039899,0.06954434429823703
